HALLMARK_TNFA_SIGNALING_VIA_NFKB	PLAU	CCND1	GFPT2	TNFAIP2	MXD1	LITAF	SERPINB8	CCRL2	MAFF	CD83	DDX58	CD44	FJX1	TNIP2	IL6	EGR2	CYR61	NFAT5	KYNU	TRAF1	TAP1	RELA	KLF4	FOSB	SGK1	SPHK1	TNFRSF9	OLR1	CCL5	LIF	DENND5A	IFNGR2	GADD45B	SERPINB2	TNIP1	CCL20	CD80	NR4A1	SLC2A6	NR4A2	SAT1	ATP2B1	PER1	IL12B	AREG	SDC4	EGR3	CD69	DUSP5	IFIH1	IER3	ATF3	IRS2	F3	CXCL11	KLF6	SOD2	IL7R	EDN1	IL6ST	CXCL3	CDKN1A	NFKBIE	TGIF1	CFLAR	PTGER4	TNFSF9	HES1	NR4A3	CCNL1	CXCL10	CEBPB	SIK1	EFNA1	PTX3	ETS2	RHOB	EIF1	NFKB1	RCAN1	GADD45A	LAMB3	FUT4	PLK2	PMEPA1	DUSP2	NFE2L2	CEBPD	BTG1	ICAM1	RELB	PTPRE	PHLDA2	TUBB2A	TRIP10	RNF19B	IL1B	DUSP1	IER2	KDM6B	PDLIM5	TIPARP	KLF10	CSF1	PLEK	JUN	BCL3	ICOSLG	SQSTM1	BIRC3	BMP2	IFIT2	ZBTB10	B4GALT1	NINJ1	PPP1R15A	CXCR7	SLC2A3	MAP2K3	IL1A	CCL4	BTG2	STAT5A	IER5	DUSP4	CCL2	SPSB1	BCL2A1	TLR2	KLF9	PLAUR	MCL1	TRIB1	ID2	CLCF1	FOSL2	G0S2	FOSL1	IRF1	DRAM1	MARCKS	VEGFA	ZFP36	PHLDA1	INHBA	DNAJB4	ABCA1	SERPINE1	PTGS2	BCL6	YRDC	BHLHE40	GEM	MAP3K8	IL23A	CXCL1	MYC	SNN	REL	MSC	IL18	F2RL1	JAG1	GPR183	HBEGF	EGR1	PNRC1	TNFAIP8	TSC22D1	SMAD3	BTG3	PDE4B	B4GALT5	RIPK2	TANK	NFKBIA	SLC16A6	TNF	LDLR	ZC3H12A	JUNB	NAMPT	TNFAIP3	NFKB2	CSF2	CXCL2	FOS	TNC	IL15RA	PFKFB3	CXCL6	EHD1	PANX1	GCH1	KLF2	TNFAIP6	BIRC2	NFIL3	SOCS3	PPAP2B
HALLMARK_HYPOXIA	ILVBL	SELENBP1	RRAGD	PGF	HMOX1	GRHPR	GYS1	COL5A1	MAFF	SLC2A5	ADM	RBPJ	S100A4	IL6	SDC2	CYR61	PGK1	ZNF292	ATP7A	RORA	PRKCDBP	SRPX	ENO1	PDK3	HEXA	CHST3	GALK1	HK1	GPI	PPFIA4	AKAP12	B3GALT6	TPI1	NDRG1	BCAN	NDST1	TPD52	AK4	SDC4	CP	PAM	IER3	EXT1	PFKL	ATF3	ANXA2	IRS2	SAP30	F3	P4HA1	KLF6	EGFR	TGFB3	DCN	PKLR	SIAH2	PGM2	CDKN1A	STC2	PGAM2	TGFBI	ANKZF1	GCK	GPC1	JMJD6	INHA	ERO1L	MT1E	BGN	MXI1	VHL	CASP6	EFNA1	GAPDHS	HOXB9	PFKP	CCRN4L	GAA	PCK1	CA12	NCAN	BTG1	BRS3	ENO3	ALDOB	DUSP1	GPC4	CCNG2	WISP2	LOX	KLHL24	NDST2	TIPARP	BCL2	ERRFI1	JUN	PDK1	KLF7	PKP1	GCNT2	HK2	SLC6A6	PHKG1	SLC2A1	CXCR4	PPARGC1A	LALBA	SLC2A3	PPP1R15A	CXCR7	TMEM45A	PLAC8	CAV1	SLC37A4	NAGK	HS3ST1	TPBG	NEDD4L	GAPDH	P4HA2	PLAUR	DTNA	BNIP3L	WSB1	PRDX5	GLRX	ANGPTL4	FOSL2	ISG20	MT2A	VEGFA	TKTL1	B4GALNT2	IDS	ZFP36	SERPINE1	LARGE	KIF5A	CTGF	BHLHE40	GPC3	PDGFB	VLDLR	FAM162A	NR3C1	DDIT4	CSRP2	TES	SLC25A1	FBP1	ALDOA	HAS1	SULT2B1	LDHA	DPYSL4	MAP3K1	KDM3A	UGP2	EDN2	PNRC1	CITED2	ALDOC	PIM1	IGFBP3	ADORA2B	XPNPEP1	MYH9	STC1	SDC3	STBD1	KDELR3	MIF	SCARB1	PRKCA	PPP1R3C	EFNA3	HSPA5	LDHC	AMPD3	CDKN1B	CDKN1C	PGM1	ENO2	PYGM	PTRF	TNFAIP3	GBE1	IGFBP1	FOS	FOXO3	DDIT3	TPST2	HDLBP	PLIN2	TGM2	PFKFB3	LXN	ETS1	NFIL3	CHST2
HALLMARK_CHOLESTEROL_HOMEOSTASIS	ATF3	CBS	IDI1	STARD4	TMEM97	STX5	ADH4	EBP	HMGCS1	ERRFI1	CHKA	TP53INP1	NSDHL	FAM129A	JAG1	SEMA3B	FBXO6	HMGCR	LPL	ACTG1	TM7SF2	TRIB3	CXCL16	PNRC1	CTNNB1	ALDOC	ABCA2	LGALS3	GPX8	GNAI1	FASN	CPEB2	PPARG	GLDC	FABP5	FADS2	GSTM2	PMVK	ANXA5	LGMN	PDK3	ETHE1	ANTXR2	PLSCR1	ATXN2	MVK	ANXA13	PLAUR	LSS	LDLR	CYP51A1	ECH1	ALCAM	MAL2	FDFT1	FDPS	S100A11	PCYT2	MVD	ATF5	HSD17B7	DHCR7	TNFRSF12A	CLU	CD9	ACSS2	AVPR1A	SC5DL	SREBF2	ACAT2	NFIL3	SQLE	GUSB	SCD
HALLMARK_MITOTIC_SPINDLE	AZI1	TUBD1	LMNB1	RICTOR	TUBA4A	NDC80	PRC1	CCDC88A	TLK1	ANLN	FBXO5	CENPJ	LRPPRC	TSC1	VCL	KIF5B	NEK2	MID1	NCK1	CNTRL	EPB41	ARL8A	SHROOM1	PIF1	RFC1	ACTN4	CKAP5	NUSAP1	ARHGAP4	CAPZB	PLK1	EPB41L2	CENPF	PREX1	RHOF	PPP4R2	OPHN1	SEPT9	RASA2	RASAL2	BIRC5	MYO1E	RAPGEF5	BUB1	TUBGCP6	LATS1	BCL2L11	KIF3B	WASF1	KIF23	SPTAN1	ALS2	STK38L	TPX2	KIF3C	STAU1	CEP72	FGD6	NEDD9	ROCK1	CDC27	RASA1	CDC42EP4	KLC1	ARHGAP27	TRIO	SSH2	ESPL1	FSCN1	ARHGAP29	MAP1S	PCNT	AURKA	RACGAP1	NUMA1	GEMIN4	SAC3D1	CCNB2	SUN2	DST	HDAC6	MARK4	PDLIM5	CEP192	KIF11	KPTN	KNTC1	TUBGCP5	LLGL1	RHOT2	RABGAP1	ARF6	KIF4A	CTTN	BCAR1	CYTH2	SYNPO	DYNC1H1	NCK2	FARP1	CLASP1	SMC4	KIF2C	RALBP1	DLGAP5	SMC3	TUBGCP3	SHROOM2	PCM1	PALLD	CDC42BPA	BRCA2	ARFIP2	PCGF5	FGD4	PKD2	YWHAE	ARHGEF3	ARHGEF7	ECT2	TTK	ARHGEF2	EZR	KATNA1	TUBGCP2	MARCKS	ALMS1	FLNA	ABL1	BCR	KIF1B	ABI1	SASS6	MYH10	CLIP2	CDK1	ARHGEF11	KATNB1	RANBP9	ITSN1	CENPE	NF1	AKAP13	WASL	DOCK2	TOP2A	HOOK3	APC	CEP250	DYNLL2	PAFAH1B1	KIFAP3	ARHGAP5	GSN	MID1IP1	KIF22	CNTROB	CEP57	CRIPAK	CD2AP	PXN	SORBS2	MYH9	DLG1	RAB3GAP1	FLNB	UXT	ARFGEF1	RAPGEF6	ATG4B	CDK5RAP2	MYO9B	BIN1	TAOK2	INCENP	CDC42EP1	SPTBN1	NOTCH2	TIAM1	ARHGEF12	WASF2	NET1	MAPRE1	SOS1	ARHGDIA	NIN	CLIP1	MAP3K11	PLEKHG2	ARAP3	CSNK1D	DOCK4	TBCD	ARHGAP10	SMC1A	KIF15	CDC42EP2	KIF20B	ABR	CDC42
HALLMARK_WNT_BETA_CATENIN_SIGNALING	MYC	NKD1	DKK4	AXIN2	FZD8	NUMB	CCND2	HDAC2	RBPJ	JAG1	NOTCH4	PPARD	JAG2	CTNNB1	WNT6	GNAI1	TP53	PTCH1	CUL1	PSEN2	LEF1	NCSTN	NCOR2	SKP2	HDAC5	KAT2A	WNT1	FRAT1	DLL1	HDAC11	AXIN1	ADAM17	MAML1	WNT5B	HEY2	FZD1	HEY1	DVL2	NOTCH1	CSNK1E	DKK1	TCF7
HALLMARK_TGF_BETA_SIGNALING	SMAD6	BCAR3	KLF10	BMPR1A	TRIM33	APC	UBE2D3	SMAD1	WWTR1	SKI	BMP2	LTBP2	FKBP1A	PPM1A	SMAD7	THBS1	PPP1CA	ENG	CTNNB1	SKIL	PPP1R15A	LEFTY2	TGIF1	CDH1	SMAD3	TGFB1	TJP1	SMURF2	RHOA	TGFBR1	NOG	NCOR2	MAP3K7	ID3	HIPK2	IFNGR2	FURIN	SPTBN1	ID2	CDKN1C	JUNB	ID1	PMEPA1	SMURF1	ARID4B	SLC20A1	FNTA	SERPINE1	ACVR1	CDK9	XIAP	RAB31	BMPR2	HDAC1
HALLMARK_IL6_JAK_STAT3_SIGNALING	PTPN1	CD14	HMOX1	CD44	CD36	IL7	IL6	BAK1	STAM2	CXCL13	LTB	HAX1	PTPN11	ITGA4	IL12RB1	PF4	CBL	IFNGR2	IL10RB	IL2RG	CCR1	INHBE	CSF3R	IRF9	ACVR1B	CXCL11	CCL7	PTPN2	IL6ST	CXCL3	CRLF2	CNTFR	OSMR	CXCL10	FAS	IL17RA	MYD88	SOCS1	STAT1	ACVRL1	CD9	IL1R1	IL1B	IL9R	CXCL9	CSF2RA	CSF1	JUN	IL13RA1	TNFRSF1A	IL3RA	IL17RB	GRB2	TLR2	PLA2G2A	IFNAR1	IRF1	TNFRSF21	IL4R	LTBR	TYK2	MAP3K8	CXCL1	LEPR	EBI3	DNTT	PIK3R5	TNFRSF1B	PDGFC	STAT3	PIM1	IFNGR1	TGFB1	STAT2	IL18R1	CSF2RB	TNF	IL2RA	CD38	ITGB3	REG1A	A2M	TNFRSF12A	CSF2	IL15RA	IL1R2	SOCS3
HALLMARK_DNA_REPAIR	POLR2F	POLR1C	GTF2B	POLR2I	GTF2H3	POM121	THOC4	REV3L	STX3	POLR2A	ERCC5	LIG1	POLR2C	CCNO	RALA	POLE4	COX17	ARL6IP1	TH1L	EDF1	GMPR2	POLR2K	VPS28	TSG101	NUDT21	TAF9	GTF2A2	GTF3C5	SUPT5H	POLR2E	SURF1	POLH	RRM2B	DAD1	EIF1B	VPS37D	NT5C	SEC61A1	PRIM1	DGUOK	RFC4	CMPK2	ZNF707	PNP	POLR2J	DFNA5	NCBP2	CSTF3	POLR3GL	SRSF6	RFC5	BRF2	NPR2	GUK1	TYMS	RNMT	TAF12	PDE6G	EIF2C4	TP53	POLA1	RDBP	TARBP2	RBX1	POLB	ELL	RAE1	ERCC3	NME4	POLR2H	ERCC4	POLD1	POLL	TAF6	DDB2	POLR2D	SDCBP	CLP1	VPS37B	GTF2H5	POLD3	SNAPC5	APRT	RAD51	SAC3D1	ERCC2	ADCY6	GTF2H1	POLD4	DUT	TMED2	DCTN4	SSRP1	SMAD5	SF3A3	RFC2	TAF13	HCLS1	NME1	NFX1	TK2	POLR1D	NME3	ADRM1	CDA	HPRT1	UPF3B	UMPS	RFC3	ERCC8	USP11	RPA2	COBRA1	ADA	POLR2G	BCAM	RAD52	DGCR8	SUPT4H1	TCEB3	TAF10	ZWINT	NUDT9	BOLA2	PCNA	MPG	FEN1	AK1	GTF2F1	XPC	AK3	PDE4B	BRP44	MRPL40	IMPDH2	BCAP31	POLA2	CETN2	GPX4	DDB1	TAF1C	ITPA	AAAS	ERCC1	POLR3C	SNAPC4	RPA3	CANT1	NT5C3	ZNRD1
HALLMARK_G2M_CHECKPOINT	CTCF	MAPK14	CCND1	CDC25A	E2F4	LMNB1	SUV39H1	NASP	TFDP1	NDC80	TACC3	PRC1	SRSF2	CDC7	LIG3	CCNF	SLC12A2	DKC1	FBXO5	MTF2	ODF2	KIF5B	CDKN2C	NEK2	XPO1	CDKN3	EWSR1	RAD23B	SLC7A1	NUP98	WRN	KPNA2	EFNA5	POLQ	HIF1A	BUB3	CDC25B	STAG1	HSPA8	UPF1	TMPO	NUSAP1	TNPO2	PLK1	EGF	CENPF	PAPD7	SAP30	G3BP1	BARD1	RASAL2	CASC5	DTYMK	BIRC5	STIL	EXO1	CBX1	DR1	PRPF4B	BUB1	CDC20	CCNT1	HIST1H2BK	HUS1	HMGB3	KIF23	MCM6	STMN1	TPX2	ATRX	SLC7A5	CDC27	ZAK	HMGN2	AMD1	KPNB1	ATF5	ESPL1	HNRNPD	AURKA	RACGAP1	CUL3	H2AFV	TRAIP	NUMA1	SQLE	CCNB2	PRIM2	YTHDC1	SMARCC1	CHAF1A	ILF3	MNAT1	NCL	KIF11	PTTG3P	CUL5	TOP1	BCL3	KIF4A	PDS5B	MYBL2	MCM3	DBF4	DDX39A	CDC6	SMC4	RBL1	UBE2S	KIF2C	HIRA	RAD21	MCM2	MKI67	SETD8	BRCA2	HMGA1	CHMP1A	CDK4	ARID4A	NUP50	PLK4	PRMT5	TTK	CUL4A	KATNA1	MT2A	MARCKS	EZH2	ABL1	SRSF1	RPA2	NOLC1	GINS2	MEIS2	E2F2	TROAP	HMMR	CDK1	CKS1B	UBE2C	E2F3	E2F1	AURKB	CENPE	MYC	SFPQ	SNRPD1	SMC1A	DMD	CKS2	TOP2A	TLE3	FOXN3	CHEK1	PAFAH1B1	RBM14	SMC2	ODC1	KIF22	TRA2B	ORC5	LBR	SMAD3	TGFB1	SLC38A1	FANCC	CUL1	WHSC1	CDC45	MEIS1	CENPA	CCNA2	GSPT1	HN1	POLE	INCENP	HNRNPU	SRSF10	H2AFX	NOTCH2	CDKN1B	POLA2	PTTG1	RAD54L	PURA	HOXC10	MCM5	H2AFZ	PBK	SS18	CASP8AP2	MAD2L1	SYNCRIP	PML	UCK2	ORC6	RPS6KA5	KIF15	KIF20B
HALLMARK_APOPTOSIS	CCND1	LPPR4	CD14	HMOX1	KRT18	CD44	TNFSF10	IL6	CASP1	SMAD7	SOD1	TAP1	RELA	GPX1	CASP9	DFFA	IFNB1	PPP3R1	BCL10	ANKH	GSR	RETSAT	MMP2	GADD45B	DPYD	CDK2	SAT1	PEA15	MGMT	CLU	BCL2L2	CDC25B	EGR3	AVPR1A	CD69	IER3	ATF3	BRCA1	TXNIP	EMP1	SOD2	DCN	ADD1	RARA	CDKN1A	PDGFRB	CTNNB1	PPT1	CFLAR	BCL2L11	PSEN2	LEF1	BGN	SPTAN1	CASP6	DNAJC3	RHOB	FAS	HMGB2	ROCK1	NEDD9	GADD45A	SATB1	IGF2R	CASP7	PRF1	PLCB2	DAP	F2	CASP8	IL1B	TGFBR3	MADD	TSPO	EBP	CCND2	JUN	RHOT2	SQSTM1	BIRC3	BMP2	ERBB3	BMF	APP	GUCY2D	IL1A	LUM	GSTM1	NEFH	CAV1	CD2	BTG2	H1F0	BAX	GPX3	RNASEL	ERBB2	PAK1	FDXR	MCL1	BNIP3L	TIMP3	CYLD	ISG20	IGFBP6	IRF1	PLAT	DNM1L	PDCD4	SLC20A1	TIMP1	HGF	FEZ1	XIAP	SC5DL	GNA15	F2R	EREG	TOP2A	TIMP2	IL18	DIABLO	ANXA1	TGFB2	DNAJA1	GSN	VDAC2	PMAIP1	CASP4	IFNGR1	LGALS3	CREBBP	BID	BTG3	HSPB1	BCL2L1	AIFM3	IFITM3	CCNA1	CASP2	LMNA	TNF	BCAP31	GPX4	CDKN1B	CASP3	CD38	CTH	ENO2	PPP2R5B	TNFRSF12A	FASLG	ETF1	DAP3	PSEN1	BIK	DDIT3	BCL2L10	WEE1	GCH1	PTK2
HALLMARK_NOTCH_SIGNALING	CCND1	SAP30	DTX4	DTX2	JAG1	APH1A	TCF7L2	PPARD	DTX1	LFNG	HEYL	NOTCH3	ST3GAL6	CUL1	ARRB1	PSEN2	HES1	RBX1	SKP1	FZD5	KAT2A	PRKCA	FZD7	DLL1	NOTCH2	PSENEN	FZD1	NOTCH1	FBXW11	WNT5A	WNT2	MAML2
HALLMARK_ADIPOGENESIS	ACADL	MAP4K3	COX6A1	ADIPOR2	COX8A	ADIPOQ	CAT	ABCB8	YWHAG	CRAT	CD36	LPL	SOD1	LTC4S	NDUFAB1	PTGER3	HADH	OBFC2A	ACLY	MGST3	ADIG	COX7B	PPARG	ATP5O	UBQLN1	AK2	COL15A1	ENPP2	CDKN2C	SDHC	RETSAT	ATL2	UQCR10	TALDO1	NMT1	DGAT1	TST	DECR1	IDH3A	RTN3	UBC	FAH	PHLDB1	IDH3G	ATP1B3	GRPEL1	NDUFA5	PFKL	G3BP2	NDUFS3	UQCRQ	DLD	UQCRC1	MTCH2	CD151	ACADS	ESRRA	TKT	RIOK3	ORM1	ARL4A	ITGA7	ALDH2	CMPK1	DHRS7B	LEP	QDPR	HIBCH	FZD4	RNF11	ANGPT1	CS	VEGFB	AIFM1	SLC25A10	BCKDHA	ETFB	CMBL	GADD45A	GPHN	DNAJC15	COL4A1	JAGN1	LAMA4	PIM3	FABP4	UCP2	MGLL	REEP6	CD302	DRAM2	LIPE	ANKRD57	RAB34	SUCLG1	SPARCL1	MRAP	PREB	CCNG2	SQRDL	REEP5	BAZ2A	CPT2	MRPL15	ADCY6	SSPN	SCP2	DDT	FAM82A2	GHITM	COQ3	NKIRAS1	AGPAT3	COQ5	ACADM	APOE	CHUK	STOM	PEX14	CIDEA	STAT5A	GPX3	GPD2	CHCHD10	FAM73B	ANGPTL4	SAMM50	OMD	TOB1	PQLC3	SORBS1	SLC27A1	DBT	LIFR	POR	ARAF	DHCR7	PDCD4	EPHX2	SLC19A1	SDHB	DLAT	ABCA1	ACAA2	PHYH	UQCR11	IMMT	RREB1	BCL6	ITSN1	MDH2	DHRS7	SLC25A1	MCCC1	ALDOA	NDUFB7	DNAJB9	APLP2	BCL2L13	ELMOD3	HSPB8	MOSC2	COQ9	SLC1A5	IFNGR1	ACO2	ECHS1	SNCG	PPP1R15B	IDH1	UCK1	PTCD3	PEMT	CYP4B1	ME1	TANK	SCARB1	RETN	CYC1	PPM1B	ESYT1	ITIH5	GPX4	ECH1	PGM1	C3	ELOVL6	PRDX3	AGPAT6	MYLK	ACOX1	PTRF	SDPR	GBE1	SULT1A1	GPAM	SLC5A6	PLIN2	PFKFB3	LPCAT3
HALLMARK_ESTROGEN_RESPONSE_EARLY	CCND1	KCNK5	GLA	KRT18	TTC39A	PEX11A	WFS1	PDZK1	CD44	TGIF2	INHBB	KDM4B	SLC1A4	KLF4	DYNLT3	SLC24A3	SYBU	FASN	DEPTOR	ELOVL2	ELF3	RAB17	SLC22A5	DLC1	ENDOD1	INPP5F	CISH	SFN	CELSR1	RHOD	PGR	CHPT1	NBL1	SLC37A1	CLDN7	ESRP2	FDFT1	TFAP2C	NAV2	IGFBP4	AREG	TFF1	SLC26A2	EGR3	FAM63A	SLC39A6	NXT1	TBC1D30	MSMB	MED24	RPS6KA2	SOX3	LAD1	CBFA2T3	IL6ST	SIAH2	PPIF	RARA	AR	STC2	UNC119	NPY1R	MICB	KAZN	P2RY2	SVIL	RAPGEFL1	PODXL	ELF1	HES1	RBBP8	SH3BP5	KRT15	FAM134B	DHRS2	ELOVL5	SLC27A2	WWC1	FOXC1	REEP1	SLC7A5	CXCL12	MYBBP1A	ZNF185	MAST4	CA12	SLC1A1	FKBP5	SEC14L2	WISP2	OPN3	BCL11B	TSKU	SCNN1A	BAG1	SNX24	ITPK1	KLF10	SLC9A3R1	TIPARP	BCL2	ABHD2	FHL2	SEMA3B	PAPSS2	OVOL2	MED13L	SLC2A1	TFF3	SLC16A1	B4GALT1	MLPH	AFF1	ADCY1	FARP1	SYNGR1	FAIM3	IL17RB	GJA1	RRP12	KRT19	CYP26B1	OLFM1	ARL3	LRIG1	TPBG	ASB13	TMEM164	AQP3	TUBB2B	MYBL1	KRT13	UGCG	JAK2	TOB1	PLA2G16	TPD52L1	PTGES	ANXA9	NADSYN1	RET	DHCR7	ABLIM1	HR	FKBP4	ABAT	KLK10	MPPED2	TJP3	BHLHE40	MUC1	KRT8	MYC	MREG	ADCY9	XBP1	ADD3	SULT2B1	MYOF	THSD4	HSPB8	PRSS23	PMAIP1	ABCA3	CELSR2	CALCR	FAM102A	GAB2	MAPT	PDLIM3	OLFML3	FLNB	SLC19A2	NCOR2	ISG20L2	DHRS3	CALB2	CLIC3	SCARB1	AKAP1	KCNK15	IGF1R	ALDH3B1	MYB	TIAM1	GREB1	SYT12	SLC7A2	NRIP1	FRK	FOS	GFRA1	BLVRB	TGM2	RASGRP1	TMPRSS3	CANT1	AMFR	RHOBTB3	RAB31
